Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location,Lat,Long
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,,,BOWLING GREEN,OH,43402,WOOD,4193548900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"950 WEST WOOSTER STREET
BOWLING GREEN, OH 43402
(41.37401816400046, -83.66517687999965)",41.3740181640004,-83.66517687999965
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,,,SAINT MARYS,OH,45885,AUGLAIZE,4193943335,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"200 SAINT CLAIR STREET
SAINT MARYS, OH 45885
(40.54484961300045, -84.37002990199966)",40.5448496130004,-84.37002990199966
360035,MOUNT CARMEL WEST,793 WEST STATE STREET,,,COLUMBUS,OH,43222,FRANKLIN,6142345000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"793 WEST STATE STREET
COLUMBUS, OH 43222
(39.9576834450005, -83.02111864899967)",39.957683445000,-83.02111864899967
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,,,WOOSTER,OH,44691,WAYNE,3302638100,Acute Care Hospitals,Government - Local,TRUE,"1761 BEALL AVENUE
WOOSTER, OH 44691
(40.82085033800047, -81.93420376099965)",40.8208503380004,-81.93420376099965
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,,,CLEVELAND,OH,44115,CUYAHOGA,2168616200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2351 EAST 22ND STREET
CLEVELAND, OH 44115
(41.49602774500045, -81.67420809699968)",41.4960277450004,-81.67420809699968
360039,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVENUE,,,ZANESVILLE,OH,43701,MUSKINGUM,7404545000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2951 MAPLE AVENUE
ZANESVILLE, OH 43701
(39.97598731000045, -82.01471044799968)",39.9759873100004,-82.01471044799968
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,,,CINCINNATI,OH,45220,,5138613100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"3200 VINE STREET
CINCINNATI, OH 45220
(39.138137172000484, -84.50948560299969)",39.13813717200048,-84.50948560299969
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,,,MOUNT VERNON,OH,43050,KNOX,7403939000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1330 COSHOCTON ROAD
MOUNT VERNON, OH 43050
(40.40116428500045, -82.45094270199968)",40.4011642850004,-82.45094270199968
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,,,PARMA,OH,44129,CUYAHOGA,4407433000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"7007 POWERS BOULEVARD
PARMA, OH 44129
(41.38283372400048, -81.73256395599964)",41.3828337240004,-81.73256395599964
360044,WAYNE HOSPITAL,835 SWEITZER STREET,,,GREENVILLE,OH,45331,DARKE,9375475722,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"835 SWEITZER STREET
GREENVILLE, OH 45331
(40.08858794300045, -84.63511592499964)",40.0885879430004,-84.63511592499964
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,,,OXFORD,OH,45056,BUTLER,5135232111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"110 NORTH POPLAR STREET
OXFORD, OH 45056
(39.51227083200047, -84.74083632299966)",39.5122708320004,-84.74083632299966
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,,,TOLEDO,OH,43699,LUCAS,4193833407,Acute Care Hospitals,Government - State,TRUE,"3000 ARLINGTON AVENUE
TOLEDO, OH 43699
(41.62118820800049, -83.61618663099966)",41.6211882080004,-83.61618663099966
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,,,DAYTON,OH,45409,MONTGOMERY,9372082701,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"ONE WYOMING STREET
DAYTON, OH 45409
(39.72674095600047, -84.18899723099969)",39.7267409560004,-84.18899723099969
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,,,DAYTON,OH,45406,MONTGOMERY,9372782612,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"2222 PHILADELPHIA DRIVE
DAYTON, OH 45406
(39.78958877600047, -84.23501181499967)",39.7895887760004,-84.23501181499967
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,,,GALLIPOLIS,OH,45631,GALLIA,7404465000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"100 JACKSON PIKE
GALLIPOLIS, OH 45631
(38.84440998600047, -82.23702124199968)",38.8444099860004,-82.23702124199968
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,,,WARREN,OH,44482,TRUMBULL,3308419011,Acute Care Hospitals,Proprietary,TRUE,"1350 EAST MARKET STREET
WARREN, OH 44482
(41.23643359500045, -80.79853976099963)",41.2364335950004,-80.79853976099963
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,,,FAIRFIELD,OH,45014,BUTLER,5138707197,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"3000 MACK ROAD
FAIRFIELD, OH 45014
(39.31111781900046, -84.51797663499968)",39.3111178190004,-84.51797663499968
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,,,COLDWATER,OH,45828,MERCER,4196784843,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,"800 WEST MAIN STREET
COLDWATER, OH 45828
(40.479807896000466, -84.63937032399969)",40.47980789600046,-84.63937032399969
360059,METROHEALTH SYSTEM,2500 METROHEALTH DRIVE,,,CLEVELAND,OH,44109,CUYAHOGA,2167787089,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"2500 METROHEALTH DRIVE
CLEVELAND, OH 44109
(41.46242367700046, -81.69890540499966)",41.4624236770004,-81.69890540499966
360064,ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE,,,YOUNGSTOWN,OH,44501,MAHONING,3307467211,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"1044 BELMONT AVENUE
YOUNGSTOWN, OH 44501
(41.114587462000486, -80.65585275699965)",41.11458746200048,-80.65585275699965
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,,,NORWALK,OH,44857,HURON,4196688101,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"272 BENEDICT AVENUE
NORWALK, OH 44857
(41.226439548000485, -82.60239433699968)",41.22643954800048,-82.60239433699968
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,,,LIMA,OH,45801,ALLEN,4192273361,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"730 WEST MARKET STREET
LIMA, OH 45801
(40.74006768400045, -84.11913026899964)",40.7400676840004,-84.11913026899964
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,,,TOLEDO,OH,43606,LUCAS,4192917463,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2142 NORTH COVE BOULEVARD
TOLEDO, OH 43606
(41.67062629600048, -83.59541870999965)",41.6706262960004,-83.59541870999965
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,,,CANTON,OH,44708,STARK,3304891001,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"1320 MERCY DRIVE NW
CANTON, OH 44708
(40.81227995100045, -81.39702428099963)",40.8122799510004,-81.39702428099963
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,,,VAN WERT,OH,45891,VAN WERT,4192388627,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1250 S WASHINGTON STREET
VAN WERT, OH 45891
(40.850320816000476, -84.58132478099964)",40.85032081600047,-84.58132478099964
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,,,LANCASTER,OH,43130,FAIRFIELD,7406878009,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"401 NORTH EWING STREET
LANCASTER, OH 43130
(39.71821004500049, -82.57643444799965)",39.7182100450004,-82.57643444799965
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,,,SYLVANIA,OH,43560,LUCAS,4198241444,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"5200 HARROUN ROAD
SYLVANIA, OH 43560
(41.70955375900047, -83.69437473999966)",41.7095537590004,-83.69437473999966
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,,,RICHMOND HEIGHTS,OH,44143,CUYAHOGA,4405856170,Acute Care Hospitals,Proprietary,TRUE,"27100 CHARDON ROAD
RICHMOND HEIGHTS, OH 44143
(41.58160488900046, -81.48921635199963)",41.5816048890004,-81.48921635199963
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,,,FRANKLIN,OH,45005,WARREN,5134205102,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"ONE MEDICAL CENTER DRIVE
FRANKLIN, OH 45005
(39.547470375000444, -84.30661652999964)",39.54747037500044,-84.30661652999964
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,,,CLEVELAND,OH,44111,CUYAHOGA,2164767000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"18101 LORAIN AVENUE
CLEVELAND, OH 44111
(41.451004785000464, -81.82351121299968)",41.45100478500046,-81.82351121299968
360078,ROBINSON MEMORIAL HOSPITAL,6847 N CHESTNUT,,,RAVENNA,OH,44266,PORTAGE,3302972300,Acute Care Hospitals,Government - Local,TRUE,"6847 N CHESTNUT
RAVENNA, OH 44266
(41.17698097300047, -81.24599429599965)",41.1769809730004,-81.24599429599965
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,,,KETTERING,OH,45429,MONTGOMERY,9372984331,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"3535 SOUTHERN BOULEVARD
KETTERING, OH 45429
(39.69768778100047, -84.19062478299963)",39.6976877810004,-84.19062478299963
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,,,DAYTON,OH,45428,,9372686511,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"4100 WEST THIRD STREET
DAYTON, OH 45428
(39.749394597000446, -84.25324424599967)",39.74939459700044,-84.25324424599967
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,,,MARTINS FERRY,OH,43935,BELMONT,7406334151,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"90 NORTH FOURTH STREET
MARTINS FERRY, OH 43935
(40.09874062400047, -80.72079695699966)",40.0987406240004,-80.72079695699966
360081,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,,,OREGON,OH,43616,LUCAS,4196967200,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"2600 NAVARRE AVENUE
OREGON, OH 43616
(41.63663515000047, -83.48645779799966)",41.6366351500004,-83.48645779799966
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,,,EUCLID,OH,44119,CUYAHOGA,2165319000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"18901 LAKE SHORE BOULEVARD
EUCLID, OH 44119
(41.596894432000454, -81.54720622899964)",41.59689443200045,-81.54720622899964
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,,,CANTON,OH,44710,STARK,3304529911,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"2600 SIXTH STREET SW
CANTON, OH 44710
(40.796873150000465, -81.40480229899964)",40.79687315000046,-81.40480229899964
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,,,COLUMBUS,OH,43210,FRANKLIN,6142939700,Acute Care Hospitals,Government - State,TRUE,"410 WEST 10TH AVENUE
COLUMBUS, OH 43210
(39.99409547300047, -83.01752030099965)",39.9940954730004,-83.01752030099965
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,,,SPRINGFIELD,OH,45504,CLARK,9375231000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"100 MEDICAL CENTER DRIVE
SPRINGFIELD, OH 45504
(39.92690073500046, -83.81566773599968)",39.9269007350004,-83.81566773599968
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,,,CLEVELAND,OH,44113,CUYAHOGA,2166964300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1730 WEST 25TH STREET
CLEVELAND, OH 44113
(41.487296597000466, -81.70592763699966)",41.48729659700046,-81.70592763699966
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,,,TIFFIN,OH,44883,SENECA,4194557000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"45 ST LAWRENCE DRIVE
TIFFIN, OH 44883
(41.1050381390005, -83.21722514999965)",41.105038139000,-83.21722514999965
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,,,CHILLICOTHE,OH,45601,,7407731141,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,FALSE,"17273 STATE ROUTE 104
CHILLICOTHE, OH 45601
(39.39081318600046, -83.01268446799963)",39.3908131860004,-83.01268446799963
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,,,MAUMEE,OH,43537,LUCAS,4198935900,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"5901 MONCLOVA ROAD
MAUMEE, OH 43537
(41.558712555000454, -83.68143863899968)",41.55871255500045,-83.68143863899968
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,,,MEDINA,OH,44256,MEDINA,3307251000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1000 EAST WASHINGTON STREET
MEDINA, OH 44256
(41.138853645000495, -81.83678370599966)",41.13885364500049,-81.83678370599966
360092,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,,,MARYSVILLE,OH,43040,UNION,9375782289,Acute Care Hospitals,Government - Local,TRUE,"500 LONDON AVENUE
MARYSVILLE, OH 43040
(40.23109847000046, -83.36887787699965)",40.2310984700004,-83.36887787699965
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,,,FINDLAY,OH,45840,HANCOCK,4194234500,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1900 SOUTH MAIN STREET
FINDLAY, OH 45840
(41.01725031500047, -83.65038715699967)",41.0172503150004,-83.65038715699967
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,,,EAST LIVERPOOL,OH,43920,COLUMBIANA,3303857200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"425 WEST 5TH STREET
EAST LIVERPOOL, OH 43920
(40.621446698000454, -80.58626158899966)",40.62144669800045,-80.58626158899966
360098,LAKE HEALTH,7590 AUBURN ROAD,,,CONCORD,OH,44077,LAKE,4409539600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"7590 AUBURN ROAD
CONCORD, OH 44077
(41.664201222000486, -81.24463888099967)",41.66420122200048,-81.24463888099967
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,,,BELLEVUE,OH,44811,SANDUSKY,4194834040,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1400 WEST MAIN STREET
BELLEVUE, OH 44811
(41.28490792600047, -82.88178352399967)",41.2849079260004,-82.88178352399967
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,,,COSHOCTON,OH,43812,COSHOCTON,7406226411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"1460 ORANGE STREET
COSHOCTON, OH 43812
(40.27049210100046, -81.84804341499967)",40.2704921010004,-81.84804341499967
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,,,TOLEDO,OH,43608,LUCAS,4192512323,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"2213 CHERRY STREET
TOLEDO, OH 43608
(41.668348677000495, -83.54162519599964)",41.66834867700049,-83.54162519599964
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,3131 QUEEN CITY AVENUE,,,CINCINNATI,OH,45238,HAMILTON,5133895915,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"3131 QUEEN CITY AVENUE
CINCINNATI, OH 45238
(39.136313181000446, -84.60525340699968)",39.13631318100044,-84.60525340699968
360116,SOUTHWEST REGIONAL MEDICAL CENTER,425 HOME STREET,,,GEORGETOWN,OH,45121,BROWN,5133787800,Acute Care Hospitals,Proprietary,TRUE,"425 HOME STREET
GEORGETOWN, OH 45121
(38.859096202000444, -83.89788611599965)",38.85909620200044,-83.89788611599965
360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL,335 GLESSNER AVENUE,,,MANSFIELD,OH,44903,RICHLAND,4195268000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"335 GLESSNER AVENUE
MANSFIELD, OH 44903
(40.75339347500045, -82.52802999799968)",40.7533934750004,-82.52802999799968
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,,,BRYAN,OH,43506,WILLIAMS,4196361131,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"433 WEST HIGH STREET
BRYAN, OH 43506
(41.47457335100046, -84.55648060499965)",41.4745733510004,-84.55648060499965
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,,,WESTLAKE,OH,44145,CUYAHOGA,4408358000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"29000 CENTER RIDGE ROAD
WESTLAKE, OH 44145
(41.4354819130005, -81.94111360699964)",41.435481913000,-81.94111360699964
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,,,ASHTABULA,OH,44004,ASHTABULA,4409972262,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2420 LAKE AVENUE
ASHTABULA, OH 44004
(41.8804029960005, -80.79603236599968)",41.880402996000,-80.79603236599968
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,,,ALLIANCE,OH,44601,STARK,3305967527,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"200 EAST STATE STREET
ALLIANCE, OH 44601
(40.901720310000485, -81.10231899999968)",40.90172031000048,-81.10231899999968
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,,,HAMILTON,OH,45013,BUTLER,5138672000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"630 EATON AVENUE
HAMILTON, OH 45013
(39.41528190300045, -84.57384760299965)",39.4152819030004,-84.57384760299965
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,,,DAYTON,OH,45405,MONTGOMERY,9377233312,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"405 GRAND AVENUE
DAYTON, OH 45405
(39.769017662000465, -84.20292724499967)",39.76901766200046,-84.20292724499967
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,,,CINCINNATI,OH,45220,HAMILTON,5138622601,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"375 DIXMYTH AVENUE
CINCINNATI, OH 45220
(39.14068365200046, -84.52182359699964)",39.1406836520004,-84.52182359699964
360137,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,,,CLEVELAND,OH,44106,CUYAHOGA,2168441000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"11100 EUCLID AVENUE
CLEVELAND, OH 44106
(41.50736728200047, -81.60720249499968)",41.5073672820004,-81.60720249499968
360141,NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,,,YOUNGSTOWN,OH,44501,MAHONING,3308841000,Acute Care Hospitals,Proprietary,TRUE,"500 GYPSY LANE
YOUNGSTOWN, OH 44501
(41.13369791000048, -80.65924964399966)",41.1336979100004,-80.65924964399966
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,,,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,2165810500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"12300 MCCRACKEN ROAD
GARFIELD HEIGHTS, OH 44125
(41.422387271000446, -81.59813669699963)",41.42238727100044,-81.59813669699963
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,,,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,2164916000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"20000 HARVARD ROAD
WARRENSVILLE HEIGHTS, OH 44122
(41.44985696700047, -81.53789850799967)",41.4498569670004,-81.53789850799967
360145,EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,,,ELYRIA,OH,44035,LORAIN,4403297500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"630 EAST RIVER STREET
ELYRIA, OH 44035
(41.36685011600048, -82.09781572999964)",41.3668501160004,-82.09781572999964
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,,,MARIETTA,OH,45750,WASHINGTON,7403741400,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"401 MATTHEW STREET
MARIETTA, OH 45750
(39.4306958090005, -81.46481988399967)",39.430695809000,-81.46481988399967
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,,,MILLERSBURG,OH,44654,HOLMES,3306741015,Acute Care Hospitals,Government - Local,TRUE,"981 WOOSTER ROAD
MILLERSBURG, OH 44654
(40.56519198100045, -81.92089810499965)",40.5651919810004,-81.92089810499965
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,,,CUYAHOGA FALLS,OH,44223,SUMMIT,3309717000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"1900 23RD STREET
CUYAHOGA FALLS, OH 44223
(41.13190589800047, -81.51039004199964)",41.1319058980004,-81.51039004199964
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,,,MASSILLON,OH,44646,STARK,3308376863,Acute Care Hospitals,Proprietary,TRUE,"875 EIGHTH STREET NE
MASSILLON, OH 44646
(40.8063751090005, -81.51597637999964)",40.806375109000,-81.51597637999964
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,,,COLUMBUS,OH,43228,FRANKLIN,6145441000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,"5100 WEST BROAD STREET
COLUMBUS, OH 43228
(39.95186799400045, -83.13775219599967)",39.9518679940004,-83.13775219599967
360153,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,,,BELLAIRE,OH,43906,BELMONT,7406711200,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"4697 HARRISON STREET
BELLAIRE, OH 43906
(40.02972439100046, -80.74099304799967)",40.0297243910004,-80.74099304799967
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,,,MIDDLEBURG HEIGHTS,OH,44130,CUYAHOGA,4408168000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"18697 BAGLEY ROAD
MIDDLEBURG HEIGHTS, OH 44130
(41.37205322800048, -81.83292134599964)",41.3720532280004,-81.83292134599964
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,,,FREMONT,OH,43420,SANDUSKY,4193346617,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"715 SOUTH TAFT AVENUE
FREMONT, OH 43420
(41.339023598000495, -83.13515004799967)",41.33902359800049,-83.13515004799967
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,,,CHILLICOTHE,OH,45601,ROSS,7407797358,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"272 HOSPITAL ROAD
CHILLICOTHE, OH 45601
(39.39535184300047, -82.97051830399965)",39.3953518430004,-82.97051830399965
360161,ST JOSEPH HEALTH CENTER,667 EASTLAND AVE SE,,,WARREN,OH,44481,TRUMBULL,3308414000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,"667 EASTLAND AVE SE
WARREN, OH 44481
(41.2316340050005, -80.77831273899966)",41.231634005000,-80.77831273899966
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,,,CINCINNATI,OH,45219,HAMILTON,5135852000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"2139 AUBURN AVENUE
CINCINNATI, OH 45219
(39.12094782000048, -84.50856857399964)",39.1209478200004,-84.50856857399964
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,,,CIRCLEVILLE,OH,43113,PICKAWAY,7404208585,Acute Care Hospitals,Government - Local,TRUE,"600 NORTH PICKAWAY STREET
CIRCLEVILLE, OH 43113
(39.60979710300046, -82.93794026099965)",39.6097971030004,-82.93794026099965
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,,,LORAIN,OH,44053,LORAIN,4409604000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"3700 KOLBE ROAD
LORAIN, OH 44053
(41.436881789000495, -82.23528789999966)",41.43688178900049,-82.23528789999966
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,,,TROY,OH,45373,MIAMI,9374407853,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,"3130 NORTH COUNTY ROAD 25A
TROY, OH 45373
(40.086640773000454, -84.22322447199969)",40.08664077300045,-84.22322447199969
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,,,WILMINGTON,OH,45177,CLINTON,9373826611,Acute Care Hospitals,Government - Local,TRUE,"610 WEST MAIN STREET
WILMINGTON, OH 45177
(39.44545355200046, -83.83944024199968)",39.4454535520004,-83.83944024199968
